,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0011_KNNBaseline_item_msd,998613,6033,3706,7 user sample,KNNBaseline_item_msd,0.8853016674857207,7.235836340846458e-05,0.885186575286849,-4.273383546327114e-05,0.953900201185084,0.06867089206277177,0.953900201185084,0.06867089206277177,0.7906656923480886,-0.001469188746143546,0.790710490047967,-0.0014243910462651277,0.7381113070988882,-0.054023573995343965,0.7381113070988882,-0.054023573995343965,0.7825982728824957,0.7826461178034968,0.7342571905114407,0.7342571905114407,0.9080230665166826,0.9080504387744008,0.8844496008886933,0.8844496008886933,32.57778730392456,32.57778730392456,32.57778730392456,32.57778730392456,275.6945390701294,492.10691199302676,496.60199961662295,496.6166671276093,200041.8,199722.6,319.2,319.2
0011_SVD,998613,6033,3706,7 user sample,SVD,0.8739680355915782,-0.000428518979004644,0.8738462852264757,-0.0005502693441071793,0.9463330728784529,0.07193651830787007,0.9463330728784529,0.07193651830787007,0.7933581679353052,-0.00032870352740665965,0.7933990989897819,-0.0002877724729299924,0.7436042942622362,-0.05008257720047571,0.7436042942622362,-0.05008257720047571,0.7848992909152269,0.784951202322796,0.7342935144452528,0.7342935144452528,0.9091037235133881,0.9091328754489449,0.8839975589782583,0.8839975589782583,122.1321249961853,122.1321249961853,122.1321249961853,122.1321249961853,38.04656505584717,58.102942657470706,62.67981042861938,62.690840816497804,200041.8,199722.6,319.2,319.2
0012_KNNBaseline_item_msd,999242,6033,3706,7 user sample,KNNBaseline_item_msd,0.8853017732426199,7.246412030770255e-05,0.8851221450186392,-0.00010716410367306306,1.0536919247091934,0.16846261558688114,1.0536919247091934,0.16846261558688114,0.7910101833479238,-0.0011246977463083008,0.7910549865752097,-0.0010798945190224618,0.7514032311612936,-0.04073164993293854,0.7514032311612936,-0.04073164993293854,0.783149073026364,0.7831888461975118,0.7514720124072125,0.7514720124072125,0.9079905151690959,0.9080098850102123,0.8913160743701116,0.8913160743701116,29.59693613052368,29.59693613052368,29.59693613052368,29.59693613052368,246.8631571292877,453.2081650257111,456.45203738212587,456.4594609737396,200041.8,199848.4,193.4,193.4
0012_SVD,999242,6033,3706,7 user sample,SVD,0.8739141853234027,-0.00048236924718014773,0.8737206688181338,-0.0006758857524490347,1.0540917530423253,0.17969519847174242,1.0540917530423253,0.17969519847174242,0.7931884374064032,-0.000498434056308672,0.7932378381538078,-0.0004490333089041121,0.7523192376306793,-0.04136763383203257,0.7523192376306793,-0.04136763383203257,0.7854145351356521,0.7854635860702011,0.7463034425420648,0.7463034425420648,0.9092147539035942,0.9092356130162716,0.8912563300793698,0.8912563300793698,109.4544629573822,109.4544629573822,109.4544629573822,109.4544629573822,59.43050045967102,89.96730537414551,93.51368346214295,93.52131342887878,200041.8,199848.4,193.4,193.4
0013_KNNBaseline_item_msd,999021,6033,3706,7 user sample,KNNBaseline_item_msd,0.8854468549746068,0.00021754585229460943,0.8854188553977564,0.00018954627544420788,0.9078982100072052,0.02266890088489293,0.9078982100072052,0.02266890088489293,0.7910869042094119,-0.0010479768848202786,0.7910764019062457,-0.0010584791879864053,0.794627586974476,0.0024927058802438617,0.794627586974476,0.0024927058802438617,0.7827413150694119,0.7827566263532982,0.7705856113919755,0.7705856113919755,0.9076503707618159,0.9076531413231865,0.9052627523687946,0.9052627523687946,31.078307056427,31.078307056427,31.078307056427,31.078307056427,270.64872431755066,489.6506231784821,492.8513056755066,492.86227316856383,200041.8,199804.2,237.6,237.6
0013_SVD,999021,6033,3706,7 user sample,SVD,0.8735248671307282,-0.0008716874398546626,0.873475984654091,-0.0009205699164918091,0.9128987415210063,0.0385021869504234,0.9128987415210063,0.0385021869504234,0.7937481572132256,6.128575051367324e-05,0.7937457661973892,5.889473467735051e-05,0.7913503207301477,-0.0023365507325642243,0.7913503207301477,-0.0023365507325642243,0.7856814747563661,0.7857186745707241,0.7560704229135402,0.7560704229135402,0.9092082410862936,0.9092178960603137,0.9008903991088626,0.9008903991088626,112.88785791397095,112.88785791397095,112.88785791397095,112.88785791397095,44.74170045852661,65.67356991767883,70.23781762123107,70.24682559967042,200041.8,199804.2,237.6,237.6
0014_KNNBaseline_item_msd,999218,6033,3706,7 user sample,KNNBaseline_item_msd,0.8854859486739087,0.00025663955159649365,0.8854439874634036,0.00021467834109134554,0.9267785501340715,0.041549241011759275,0.9267785501340715,0.041549241011759275,0.7914549242748675,-0.0006799568193646133,0.7914577038488875,-0.0006771772453446623,0.7890374392017916,-0.0030974418924405445,0.7890374392017916,-0.0030974418924405445,0.782914481258918,0.7828948666242284,0.798288941599633,0.798288941599633,0.9082773009468486,0.9082672770535714,0.9169121445503645,0.9169121445503645,30.874961948394777,30.874961948394777,30.874961948394777,30.874961948394777,248.2733853340149,451.5040586948395,458.87731618881224,458.884242105484,200041.8,199843.6,198.2,198.2
0014_SVD,999218,6033,3706,7 user sample,SVD,0.8737713548567105,-0.0006251997138723153,0.873719800491539,-0.0006767540790438842,0.924236165983466,0.04983961141288318,0.924236165983466,0.04983961141288318,0.794122904152412,0.00043603268970016096,0.7941308257856903,0.00044395432297839044,0.7865907625508938,-0.007096108911818111,0.7865907625508938,-0.007096108911818111,0.7853070484570734,0.7852991907866098,0.7910022820114436,0.7910022820114436,0.9095758731110284,0.9095727851823874,0.9122348707305991,0.9122348707305991,110.4444305896759,110.4444305896759,110.4444305896759,110.4444305896759,57.08102507591248,82.96599745750427,86.82139487266541,86.83028659820556,200041.8,199843.6,198.2,198.2
0015_KNNBaseline_item_msd,997968,6033,3705,7 user sample,KNNBaseline_item_msd,0.8854978404453654,0.0002685313230531561,0.8855392163321503,0.000309907209838034,0.866448870545835,-0.018780438576477265,0.866448870545835,-0.018780438576477265,0.7910612746957371,-0.001073606398495075,0.791092981417084,-0.0010418996771481837,0.7550380967802043,-0.03709678431402785,0.7550380967802043,-0.03709678431402785,0.7830580271978148,0.7830520544009464,0.7890981031506942,0.7890981031506942,0.9083631489866905,0.9083485334982802,0.9209459607398998,0.9209459607398998,30.04748492240906,30.04748492240906,30.04748492240906,30.04748492240906,246.95609464645386,462.1691669464111,465.27368955612184,465.28771901130676,200041.8,199593.6,448.2,448.2
0015_SVD,997968,6033,3705,7 user sample,SVD,0.8736909876564434,-0.0007055669141394771,0.8737313694775203,-0.0006651850930625702,0.8551421260524693,-0.019254428518113542,0.8551421260524693,-0.019254428518113542,0.7936242838901594,-6.258757255250824e-05,0.7936649148542247,-2.1956608487139206e-05,0.7503837134504637,-0.043303158012248155,0.7503837134504637,-0.043303158012248155,0.785176424793565,0.7851893904607812,0.7754297482295824,0.7754297482295824,0.9094541736578142,0.9094440968555793,0.918128007772735,0.918128007772735,111.70155382156372,111.70155382156372,111.70155382156372,111.70155382156372,41.48662366867065,63.397237873077394,66.9033510684967,66.918709897995,200041.8,199593.6,448.2,448.2
0016_KNNBaseline_item_msd,999374,6033,3706,7 user sample,KNNBaseline_item_msd,0.8856578536380262,0.0004285445157139467,0.8853166605905202,8.735146820793016e-05,1.2261659810977927,0.3409366719754805,1.2261659810977927,0.3409366719754805,0.791377518660138,-0.0007573624340941887,0.7914333988942299,-0.0007014822000022125,0.7307495119725645,-0.06138536912166759,0.7307495119725645,-0.06138536912166759,0.7838551839977907,0.7839192014800298,0.7327715348999011,0.7327715348999011,0.9084259028977593,0.9084619958637024,0.8773393755445575,0.8773393755445575,32.374476766586305,32.374476766586305,32.374476766586305,32.374476766586305,244.93738570213318,464.5584550380707,468.591836309433,468.5977065563202,200041.8,199874.8,167.0,167.0
0016_SVD,999374,6033,3706,7 user sample,SVD,0.8736446172217063,-0.0007519373488765746,0.8732935826176771,-0.0011029719529057624,1.221708802873024,0.34731224830244123,1.221708802873024,0.34731224830244123,0.7924686075949099,-0.0012182638678019941,0.792533774671502,-0.0011530967912098955,0.7236222404143151,-0.07006463104839677,0.7236222404143151,-0.07006463104839677,0.7845424733518469,0.7846088237263615,0.7316087977936709,0.7316087977936709,0.9089907220020077,0.9090247802941669,0.8796563170618855,0.8796563170618855,118.04780888557434,118.04780888557434,118.04780888557434,118.04780888557434,42.89939370155334,63.518300247192386,66.92971258163452,66.93626360893249,200041.8,199874.8,167.0,167.0
0017_KNNBaseline_item_msd,998030,6033,3706,7 user sample,KNNBaseline_item_msd,0.8854417650811065,0.00021245595879426649,0.8853633406636361,0.00013403154132385353,0.9200595309171407,0.03483022179482842,0.9200595309171407,0.03483022179482842,0.7908178187490524,-0.0013170623451796981,0.7909246007379318,-0.0012102803563003306,0.7132313750083707,-0.07890350608586139,0.7132313750083707,-0.07890350608586139,0.783157782717303,0.7832563031872148,0.7016612111352074,0.7016612111352074,0.9082649195124193,0.9082944325977464,0.8828435994914017,0.8828435994914017,31.649231910705566,31.649231910705566,31.649231910705566,31.649231910705566,284.5164596557617,500.66436553001404,503.78491816520693,503.7999851703644,200041.8,199606.0,435.8,435.8
0017_SVD,998030,6033,3706,7 user sample,SVD,0.8737511062733792,-0.000645448297203699,0.8736561785241506,-0.0007403760464322895,0.9156175184603945,0.04122096388981167,0.9156175184603945,0.04122096388981167,0.793241506093751,-0.00044536536896089274,0.7933454199969907,-0.00034145146572117646,0.7177289509872363,-0.07595792047547556,0.7177289509872363,-0.07595792047547556,0.7853256740980619,0.7854289259690612,0.7005758783894561,0.7005758783894561,0.9095870225162702,0.9096181065835124,0.8828128882796517,0.8828128882796517,112.99362230300903,112.99362230300903,112.99362230300903,112.99362230300903,36.22209386825561,64.48823237419128,67.7042736530304,67.71612133979798,200041.8,199606.0,435.8,435.8
0018_KNNBaseline_item_msd,998927,6033,3706,7 user sample,KNNBaseline_item_msd,0.8852164657907577,-1.2843331554490689e-05,0.8852538058068781,2.4496684565833426e-05,0.8549699645324035,-0.030259344589908754,0.8549699645324035,-0.030259344589908754,0.7916137520288936,-0.0005211290653385214,0.7915964039361862,-0.0005384771580458914,0.8041882407229182,0.012053359628686033,0.8041882407229182,0.012053359628686033,0.7834288785334161,0.7834612998979161,0.7534692585301997,0.7534692585301997,0.9081241313282172,0.9081156521008676,0.9154252557341902,0.9154252557341902,30.688316297531127,30.688316297531127,30.688316297531127,30.688316297531127,260.30196528434755,471.42622046470643,474.9997165679932,475.0085976600647,200041.8,199785.4,256.4,256.4
0018_SVD,998927,6033,3706,7 user sample,SVD,0.8736937637298287,-0.0007027908407541972,0.8737136077569477,-0.0006829468136351213,0.8574885420489592,-0.01690801252162366,0.8574885420489592,-0.01690801252162366,0.7933745495827276,-0.00031232187998431193,0.7933639554079558,-0.00032291605475609497,0.8010381840580626,0.007351312595350712,0.8010381840580626,0.007351312595350712,0.7846347777808079,0.7846544992397286,0.7655421578696199,0.7655421578696199,0.9090639037827616,0.909057096842955,0.9149247928954246,0.9149247928954246,109.52028274536133,109.52028274536133,109.52028274536133,109.52028274536133,58.071503257751466,85.38164491653443,90.7451247215271,90.75713658332825,200041.8,199785.4,256.4,256.4
