,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott,increase_rmse_all,percent_increase_rmse_all,increase_rmse_non-boycott,percent_increase_rmse_non-boycott,increase_rmse_boycott,percent_increase_rmse_boycott,increase_rmse_all-like-boycott,percent_increase_rmse_all-like-boycott,increase_ndcg10_all,percent_increase_ndcg10_all,increase_ndcg10_non-boycott,percent_increase_ndcg10_non-boycott,increase_ndcg10_boycott,percent_increase_ndcg10_boycott,increase_ndcg10_all-like-boycott,percent_increase_ndcg10_all-like-boycott,increase_ndcg5_all,percent_increase_ndcg5_all,increase_ndcg5_non-boycott,percent_increase_ndcg5_non-boycott,increase_ndcg5_boycott,percent_increase_ndcg5_boycott,increase_ndcg5_all-like-boycott,percent_increase_ndcg5_all-like-boycott,increase_ndcgfull_all,percent_increase_ndcgfull_all,increase_ndcgfull_non-boycott,percent_increase_ndcgfull_non-boycott,increase_ndcgfull_boycott,percent_increase_ndcgfull_boycott,increase_ndcgfull_all-like-boycott,percent_increase_ndcgfull_all-like-boycott
0019_SVD,999610,6036,3706,4 user sample,SVD,0.8733003360403089,-0.0010962185302739735,0.8732775152072956,-0.0011190393632872775,0.9073734683117826,0.03297691374119971,0.9073734683117826,0.03297691374119971,0.7938521742003445,0.00016530273763259995,0.7938892985109839,0.0002024270482720025,0.7397879056500132,-0.053898965812698714,0.7397879056500132,-0.053898965812698714,0.7859050851695379,0.7859129376589293,0.7717527894811242,0.7717527894811242,0.9099448668841422,0.9099512376011564,0.9003348768527711,0.9003348768527711,128.810888338089,128.810888338089,128.810888338089,128.810888338089,61.49961814880371,87.97119421958924,94.99287452697754,94.99808006286621,200041.8,199922.0,119.8,119.8,-0.012040670292863709,-1.3600036829574513,-0.012063491125877013,-1.362581314948973,0.022032461978609974,2.4885848301393025,0.022032461978609974,2.4885848301393025,0.0022378884975915447,0.2826993572513496,0.0022750128082309473,0.28738905415423527,-0.05182638005273976,-6.546923291907379,-0.05182638005273976,-6.546923291907379,0.003108777901310922,0.39713752766154675,0.003116630390702313,0.39814066082894695,-0.011043517787102775,-1.4107779615928473,-0.011043517787102775,-1.4107779615928473,0.0017467226795130353,0.19232836916252002,0.0017530933965271833,0.19302983690442202,-0.00786326735185805,-0.8658096696227503,-0.00786326735185805,-0.8658096696227503
0020_KNNBaseline_item_msd,999621,6036,3706,4 user sample,KNNBaseline_item_msd,0.8853782013327924,0.0001488922104802004,0.8853509205818447,0.00012161145953248909,0.9303280947618149,0.045098785639502766,0.9303280947618149,0.045098785639502766,0.7919909103047497,-0.00014397078948247266,0.7919957330884451,-0.00013914800578707087,0.7855987207396525,-0.006536160354579601,0.7855987207396525,-0.006536160354579601,0.7832084838775711,0.7831897735163419,0.8126931438967115,0.8126931438967115,0.9083588238651928,0.9083591797670392,0.9078221213814319,0.9078221213814319,31.08287482261657,31.08287482261657,31.08287482261657,31.08287482261657,259.39127407073977,453.4359308242798,456.62747020721434,456.6320450782776,200041.8,199924.2,117.6,117.6,3.719499961984951e-05,0.0042012060159621984,9.914248672138193e-06,0.0011198225995653534,0.0449870884286423,5.081328901161583,0.0449870884286423,5.081328901161583,0.0003766246019967223,0.047576781874568506,0.0003814473856921241,0.04818601591474508,-0.006015564963100406,-0.7599111172886563,-0.006015564963100406,-0.7599111172886563,0.00041217660934411704,0.052654388570446305,0.00039346624811487096,0.05026419318302287,0.029896836628484524,3.8192357770334118,0.029896836628484524,3.8192357770334118,0.00016067966056365623,0.01769213707261804,0.0001610355624099835,0.017731324759644087,-0.000376022823197264,-0.04140317017786606,-0.000376022823197264,-0.04140317017786606
0020_SVD,999621,6036,3706,4 user sample,SVD,0.8744399422658621,4.338769527922892e-05,0.8744033726268923,6.8180563094211175e-06,0.9341958194658224,0.059799264895239575,0.9341958194658224,0.059799264895239575,0.7939470015097313,0.00026013004701941345,0.7939489720201957,0.0002621005574837687,0.7899652143001497,-0.003721657162562231,0.7899652143001497,-0.003721657162562231,0.7849395031907999,0.7849223036721045,0.8112649178016568,0.8112649178016568,0.9094878624087176,0.9094886954965588,0.9082321664451428,0.9082321664451428,123.73179936408995,123.73179936408995,123.73179936408995,123.73179936408995,49.858961486816405,78.38966436386109,89.8378128051758,89.84307017326357,200041.8,199924.2,117.6,117.6,-0.010901064067310506,-1.2312842158367399,-0.010937633706280314,-1.235414786849289,0.04885481313264983,5.518191610144931,0.04885481313264983,5.518191610144931,0.0023327158069783582,0.29467833629448686,0.0023346863174427135,0.29492725934955855,-0.001649071402603286,-0.20831753953749438,-0.001649071402603286,-0.20831753953749438,0.002143195922572838,0.2737871784362502,0.0021259964038774504,0.2715899888818679,0.02846861053342975,3.6367839588792172,0.02846861053342975,3.6367839588792172,0.001289718204088408,0.1420084606336541,0.0012905512919295647,0.14210019037858618,3.402224051363145e-05,0.0037461253065460775,3.402224051363145e-05,0.0037461253065460775
0021_KNNBaseline_item_msd,998730,6036,3706,4 user sample,KNNBaseline_item_msd,0.8855209410456917,0.0002916319233794429,0.8853180124987844,8.870337647215454e-05,1.012541948999287,0.12731263987697486,1.012541948999287,0.12731263987697486,0.7915454379631208,-0.0005894431311113112,0.7916071275973027,-0.0005277534969294617,0.7076812795828674,-0.08445360151136473,0.7076812795828674,-0.08445360151136473,0.7829436342186227,0.7829728530095906,0.7421593073805994,0.7421593073805994,0.9080760120984458,0.9080860233069726,0.892979651208227,0.892979651208227,32.95387458801269,32.95387458801269,32.95387458801269,32.95387458801269,251.38903880119324,460.7320261478424,464.03250513076796,464.04183497428886,200041.8,199746.0,295.8,295.8,0.000179934712519092,0.020323774820318077,-2.2993834388196355e-05,-0.00259717264011414,0.12720094266611448,14.367451835642871,0.12720094266611448,14.367451835642871,-6.884773963211632e-05,-0.008697132034573753,-7.1581054502667385e-06,-0.000904241570616952,-0.08393300611988552,-10.602765467449123,-0.08393300611988552,-10.602765467449123,0.00014732695039565424,0.018820598542396077,0.00017654574136360957,0.022553215916374495,-0.04063699988762759,-5.191261061187303,-0.04063699988762759,-5.191261061187303,-0.00012213210618339243,-0.013447737915204816,-0.00011212089765655353,-0.012345422457865228,-0.015218492996402211,-1.6756798165151592,-0.015218492996402211,-1.6756798165151592
0021_SVD,998730,6036,3706,4 user sample,SVD,0.8740307951284884,-0.0003657594420944932,0.8738052998900121,-0.0005912546805707518,1.0143170021215544,0.13992044755097155,1.0143170021215544,0.13992044755097155,0.7934211622846516,-0.0002657091780602361,0.7934823644316171,-0.00020450703109475832,0.7102070569132554,-0.08347981454945652,0.7102070569132554,-0.08347981454945652,0.7847470340417304,0.7847894618795072,0.7255372852549457,0.7255372852549457,0.9091907560619032,0.9092038838041404,0.8893949588473768,0.8893949588473768,117.26418261528015,117.26418261528015,117.26418261528015,117.26418261528015,40.64466075897217,75.33773789405822,80.75946359634399,80.77146162986756,200041.8,199746.0,295.8,295.8,-0.011310211204684228,-1.2774977239027778,-0.011535706443160487,-1.302967597868087,0.12897599578838181,14.567945556092928,0.12897599578838181,14.567945556092928,0.0018068765818987087,0.22825214432489177,0.0018680787288641865,0.23598345338169407,-0.08140722878949758,-10.283698798743707,-0.08140722878949758,-10.283698798743707,0.0019507267735033862,0.24919979251191907,0.0019931546112801346,0.254619828015767,-0.05725902201328137,-7.3146770726476396,-0.05725902201328137,-7.3146770726476396,0.0009926118572740616,0.10929463615490641,0.001005739599511224,0.1107401073134782,-0.01880318535725234,-2.0703835916466846,-0.01880318535725234,-2.0703835916466846
0022_KNNBaseline_item_msd,999206,6036,3706,4 user sample,KNNBaseline_item_msd,0.8853530137508534,0.00012370462854116582,0.8851764559769592,-5.28531453531933e-05,1.0446200226561433,0.15939071353383105,1.0446200226561433,0.15939071353383105,0.7911922165995693,-0.0009426644946628483,0.7912579759790118,-0.0008769051152203168,0.7194716880684261,-0.07266319302580604,0.7194716880684261,-0.07266319302580604,0.7829451501094999,0.7829919697337726,0.7175451816325044,0.7175451816325044,0.9083214664599304,0.9083383629430296,0.8828405583565295,0.8828405583565295,28.43230533599853,28.43230533599853,28.43230533599853,28.43230533599853,224.69993424415588,431.0847716808319,434.56590304374697,434.57291169166564,200041.8,199841.2,200.6,200.6,1.2007417680814925e-05,0.0013562477728831504,-0.00016455035621343317,-0.01858609903261494,0.1592790163229707,17.990696825696407,0.1592790163229707,17.990696825696407,-0.0004220691031836532,-0.05331751975761311,-0.0003563097237411217,-0.04501052219198001,-0.07214259763432684,-9.11335216370969,-0.07214259763432684,-9.11335216370969,0.00014884284127292258,0.019014249286937582,0.00019566246554558742,0.02499532301428489,-0.06525112563572266,-8.335645560648283,-0.06525112563572266,-8.335645560648283,0.00012332225530120589,0.013578783009869236,0.00014021873840042165,0.015439223180005584,-0.025357585848099662,-2.792076377815881,-0.025357585848099662,-2.792076377815881
0022_SVD,999206,6036,3706,4 user sample,SVD,0.8733036353787483,-0.0010929191918345182,0.8731192023975229,-0.001277352173059798,1.0390834808989289,0.16468692632834606,1.0390834808989289,0.16468692632834606,0.7930532585142908,-0.000633612948421125,0.7931229768802467,-0.0005638945824651964,0.7170139547652333,-0.07667291669747855,0.7170139547652333,-0.07667291669747855,0.7846012829527544,0.7846619924829301,0.6998786095510927,0.6998786095510927,0.9092333801804532,0.9092523118805664,0.8806833996298993,0.8806833996298993,117.66740403175352,117.66740403175352,117.66740403175352,117.66740403175352,62.540509033203115,96.86516199111936,105.95114159584044,105.95852999687195,200041.8,199841.2,200.6,200.6,-0.012037370954424254,-1.3596310199478476,-0.012221803935649644,-1.3804628779444923,0.1537424745657563,17.365339848259524,0.1537424745657563,17.365339848259524,0.0014389728115378198,0.18177701407452196,0.0015086911774937484,0.1905841272374731,-0.07460033093751961,-9.423823228669177,-0.07460033093751961,-9.423823228669177,0.0018049756845274212,0.2305805057801508,0.0018656852147030945,0.2383359754485675,-0.08291769771713431,-10.592499855613443,-0.08291769771713431,-10.592499855613443,0.0010352359758240004,0.1139878981728846,0.0010541676759372454,0.11607243228408616,-0.02751474457472991,-3.029597092914833,-0.02751474457472991,-3.029597092914833
0023_KNNBaseline_item_msd,999452,6036,3706,4 user sample,KNNBaseline_item_msd,0.8854098034690899,0.0001804943467776932,0.8853745948214236,0.00014528569911131942,0.9294233168180708,0.04419400769575843,0.9294233168180708,0.04419400769575843,0.7911927541428407,-0.0009421269513913977,0.7911660485330214,-0.0009688325612107195,0.8228105171773364,0.030675636083104307,0.8228105171773364,0.030675636083104307,0.7836995026453295,0.7836492046074267,0.8553023319852608,0.8553023319852608,0.9082360408687432,0.9082128374798452,0.9432277842479492,0.9432277842479492,28.90795569419861,28.90795569419861,28.90795569419861,28.90795569419861,237.74899678230287,451.7634705066681,454.8902293205262,454.8956058502196,200041.8,199890.4,151.4,151.4,6.879713591734227e-05,0.007770693487053106,3.3588488250968496e-05,0.003793847569546376,0.04408231048489819,4.979133482981255,0.04408231048489819,4.979133482981255,-0.0004215315599122027,-0.05324961506196032,-0.0004482371697315246,-0.05662317846293079,0.031196231474583502,3.94083735450645,0.031196231474583502,3.94083735450645,0.0009031953771024837,0.1153806384517092,0.0008528973391996875,0.10895520728452289,0.07250602471703382,9.26243826699472,0.07250602471703382,9.26243826699472,3.789666411402326e-05,0.0041727308468805496,1.4693275215971191e-05,0.001617849068480435,0.03502964004331999,3.8570481856685386,0.03502964004331999,3.8570481856685386
0023_SVD,999452,6036,3706,4 user sample,SVD,0.8740549228979333,-0.00034163167264955613,0.8740106215281569,-0.00038593304242595666,0.9294090004074721,0.055012445836889134,0.9294090004074721,0.055012445836889134,0.7927949672099814,-0.0008919042527304467,0.7927736620433266,-0.0009132094193853303,0.8156329761881913,0.021946104725479417,0.8156329761881913,0.021946104725479417,0.7843099551634672,0.7842730421727886,0.8345477111942379,0.8345477111942379,0.9094834716358514,0.9094632604301116,0.9399625351851064,0.9399625351851064,126.94820351600649,126.94820351600649,126.94820351600649,126.94820351600649,34.727690935134895,66.26324048042298,74.7623007774353,74.7705439567566,200041.8,199890.4,151.4,151.4,-0.011286083435239291,-1.274772472358758,-0.011330384805015692,-1.2797763487701628,0.04406799407429951,4.977516432545742,0.04406799407429951,4.977516432545742,0.0011806815072284982,0.14914858518253649,0.0011593763405736146,0.14645722816186701,0.024018690485438365,3.034140606004331,0.024018690485438365,3.034140606004331,0.0015136478952402221,0.193364209972131,0.0014767349045615719,0.18864868048688496,0.05175140392601085,6.611094539601361,0.05175140392601085,6.611094539601361,0.0012853274312222274,0.1415250008408546,0.001265116225482421,0.13929958275684096,0.03176439098047723,3.4975177149580574,0.03176439098047723,3.4975177149580574
0024_KNNBaseline_item_msd,999547,6036,3705,4 user sample,KNNBaseline_item_msd,0.8853347233083131,0.00010541418600085171,0.885117318863737,-0.00011199025857522305,1.1657285487618227,0.2804992396395105,1.1657285487618227,0.2804992396395105,0.7911596375452927,-0.0009752435489394083,0.7911585314592132,-0.0009763496350189137,0.7924655404893132,0.0003306593950810344,0.7924655404893132,0.0003306593950810344,0.7835148811884641,0.7834815979520512,0.8357424630048849,0.8357424630048849,0.9080479161655516,0.9080372406560108,0.924146885947326,0.924146885947326,30.14753947257996,30.14753947257996,30.14753947257996,30.14753947257996,251.35477495193481,458.98671188354484,462.3356595039368,462.3403220176697,200041.8,199909.4,132.4,132.4,-6.2830248594991644e-06,-0.0007096728621575593,-0.00022368746943557394,-0.025265684954774995,0.28038754242865016,31.670005164443314,0.28038754242865016,31.670005164443314,-0.0004546481574602135,-0.05743304102408929,-0.00045575424353971883,-0.057572766405437535,0.0008512547865602293,0.1075340354430985,0.0008512547865602293,0.1075340354430985,0.0007185739202371089,0.09179577286775419,0.000685290683824169,0.08754393415774668,0.05294615573665784,6.763720682514118,0.05294615573665784,6.763720682514118,-0.00015022803907760451,-0.016541328567585813,-0.0001609035486184185,-0.017716788967822947,0.01594874174269678,1.7560861409449562,0.01594874174269678,1.7560861409449562
0024_SVD,999547,6036,3705,4 user sample,SVD,0.8736713305019446,-0.000725224068638286,0.8734418441661266,-0.0009547104044562716,1.1675584208576528,0.29316186628707,1.1675584208576528,0.29316186628707,0.7932105259430634,-0.00047634551964848,0.7932097448135563,-0.000477126649155557,0.7968160015221433,0.003129130059431384,0.7968160015221433,0.003129130059431384,0.7845179514618512,0.784487750407735,0.8339716427923815,0.8339716427923815,0.9091992081433641,0.9091909985136232,0.9215794587957132,0.9215794587957132,119.31633172035215,119.31633172035215,119.31633172035215,119.31633172035215,49.99133853912353,77.78412804603576,83.58111710548401,83.586683177948,200041.8,199909.4,132.4,132.4,-0.011669675831228021,-1.318099551218175,-0.011899162167046007,-1.3440202229340883,0.28221741452448024,31.87669073336425,0.28221741452448024,31.87669073336425,0.0015962402403104647,0.2016436879854193,0.0015954591108033878,0.2015450124661437,0.005201715819390329,0.6571023178002053,0.005201715819390329,0.6571023178002053,0.0017216441936241944,0.21993514502288894,0.0016914431395079754,0.21607704632776178,0.05117533552415443,6.537503441060444,0.05117533552415443,6.537503441060444,0.0010010639387348919,0.11022527904542148,0.0009928543089939845,0.10932133206058184,0.013381314591084048,1.4733915364694974,0.013381314591084048,1.4733915364694974
0025_KNNBaseline_item_msd,999974,6036,3706,4 user sample,KNNBaseline_item_msd,0.8852748062800344,4.549715772217411e-05,0.8852748666277949,4.55575054826296e-05,0.8848379229760115,-0.00039138614630074287,0.8848379229760115,-0.00039138614630074287,0.7916005763039173,-0.000534304790314799,0.7915920646804743,-0.0005428164137578628,0.8288092406212539,0.036674359527021805,0.8288092406212539,0.036674359527021805,0.7832303122314948,0.7831862297878318,0.863181666394658,0.863181666394658,0.9082869177995498,0.9082637692733599,0.943199491605984,0.943199491605984,31.200923871994014,31.200923871994014,31.200923871994014,31.200923871994014,248.86491112709047,459.66046862602235,463.76105995178216,463.7641403198242,200041.8,199994.8,47.0,47.0,-6.620005313817678e-05,-0.007477350835963008,-6.613970537772129e-05,-0.007470534506433052,-0.0005030833571610938,-0.05682368189910463,-0.0005030833571610938,-0.05682368189910463,-1.370939883560407e-05,-0.0017318281242781762,-2.2221022278667846e-05,-0.002807051701819808,0.037194954918501,4.698620981237258,0.037194954918501,4.698620981237258,0.0004340049632677312,0.055442898649114135,0.00038992251960479063,0.049811491953191185,0.08038535912643097,10.26900080902997,0.08038535912643097,10.26900080902997,8.877359492065473e-05,0.009774694595792176,6.562506873075691e-05,0.007225853647634266,0.035001347401354854,3.853932935748059,0.035001347401354854,3.853932935748059
0025_SVD,999974,6036,3706,4 user sample,SVD,0.8731841606833685,-0.0012123938872143911,0.8731782877321974,-0.00121826683838544,0.8977217067949498,0.02332515222436693,0.8977217067949498,0.02332515222436693,0.7933214283940393,-0.00036544306867258847,0.7933127043809793,-0.000374167081732546,0.8314596581601637,0.037772786697451766,0.8314596581601637,0.037772786697451766,0.7848194043284438,0.7847868014791641,0.8400428253136656,0.8400428253136656,0.909218101530914,0.909197101033148,0.9408908814580548,0.9408908814580548,118.67130255699158,118.67130255699158,118.67130255699158,118.67130255699158,66.05655102729797,107.80982365608216,114.01063370704651,114.01318211555478,200041.8,199994.8,47.0,47.0,-0.012156845649804127,-1.3731257857528005,-0.012162718600975175,-1.3737891404521803,0.012380700461777194,1.3984103721857963,0.012380700461777194,1.3984103721857963,0.0017071426912863563,0.21565334558999855,0.0016984186782263988,0.21455129207510867,0.03984537245741071,5.033432718061437,0.03984537245741071,5.033432718061437,0.0020230970602167497,0.2584448906353273,0.0019904942109371104,0.2542799694448562,0.057246518045438566,7.313079726348647,0.057246518045438566,7.313079726348647,0.0010199573262847927,0.11230559463188935,0.0009989568285188044,0.10999326907826472,0.032692737253425586,3.59973618775194,0.032692737253425586,3.59973618775194
0026_KNNBaseline_item_msd,999964,6036,3706,4 user sample,KNNBaseline_item_msd,0.8853534925040634,0.00012418338175113064,0.8853646406683551,0.00013533154604283834,0.8383703906142121,-0.04685891850810009,0.8383703906142121,-0.04685891850810009,0.7919022994616138,-0.00023258163261830053,0.791880581664211,-0.0002542994300210877,0.8243937345746997,0.03225885348046753,0.8243937345746997,0.03225885348046753,0.7831149275766417,0.7830967351797937,0.8031851907007311,0.8031851907007311,0.9085051788485764,0.9085100970034368,0.901091877527797,0.901091877527797,30.07739362716675,30.07739362716675,30.07739362716675,30.07739362716675,248.15197825431824,456.14955615997314,459.2810489654541,459.28351831436163,200041.8,199992.8,49.0,49.0,1.2486170890779746e-05,0.0014103233445035908,2.3634335182487476e-05,0.0026695177353609862,-0.04697061571896044,-5.30536995157371,-0.04697061571896044,-5.30536995157371,0.0002880137588608944,0.036383092632696894,0.0002662959614581073,0.03363961038445686,0.032779448871946726,4.140835942955082,0.032779448871946726,4.140835942955082,0.00031862030841467437,0.040702837437568334,0.000300427911566703,0.038378810525451376,0.020388883432504112,2.604621820925097,0.020388883432504112,2.604621820925097,0.0003070346439472127,0.033807010717479914,0.00031195279880757987,0.034348539555845284,-0.007106266676832229,-0.7824577403266629,-0.007106266676832229,-0.7824577403266629
0026_SVD,999964,6036,3706,4 user sample,SVD,0.8740770556326339,-0.0003194989379489144,0.8740826651888289,-0.0003138893817539179,0.8504453518141993,-0.02395120275638352,0.8504453518141993,-0.02395120275638352,0.7926198472119681,-0.0010670242507437868,0.7926099245594345,-0.0010769469032774204,0.8044386865083567,0.010751815045644821,0.8044386865083567,0.010751815045644821,0.7836461144805027,0.7836327664655867,0.7991750683118751,0.7991750683118751,0.9091467408472524,0.9091577901595824,0.8924888962251553,0.8924888962251553,124.96270537376404,124.96270537376404,124.96270537376404,124.96270537376404,44.086292362213136,87.57898983955383,93.88062882423401,93.88370246887207,200041.8,199992.8,49.0,49.0,-0.01126395070053865,-1.2722725616416084,-0.011258341144343653,-1.2716389576229457,-0.03489565451897325,-3.9414930822532437,-0.03489565451897325,-3.9414930822532437,0.0010055615092151582,0.1270267006768927,0.0009956388566815244,0.12577323005201319,0.012824400805603764,1.6200315023646832,0.012824400805603764,1.6200315023646832,0.0008498072122756772,0.10856045236612093,0.0008364591973596402,0.10685528145612797,0.016378761043648105,2.092340100684185,0.016378761043648105,2.092340100684185,0.0009485966426232562,0.10444820314558192,0.0009596459549532366,0.10566482227219962,-0.015709247979473928,-1.7297159303525755,-0.015709247979473928,-1.7297159303525755
0027_KNNBaseline_item_msd,999441,6036,3706,4 user sample,KNNBaseline_item_msd,0.8854279030436188,0.00019859392130661124,0.8853865738981543,0.00015726477584210308,0.9366427710302488,0.0514134619079365,0.9366427710302488,0.0514134619079365,0.7912674467734475,-0.0008674343207846212,0.7913270479438692,-0.0008078331503629245,0.6876140291031789,-0.1045208519910532,0.6876140291031789,-0.1045208519910532,0.7831501338914194,0.7832250923903498,0.6713007302110006,0.6713007302110006,0.9082688860737049,0.9082828031152108,0.887283468685883,0.887283468685883,30.745253944396968,30.745253944396968,30.745253944396968,30.745253944396968,238.9675927639008,448.02029643058785,451.1343705654144,451.1416785240173,200041.8,199888.2,153.6,153.6,8.689671044626035e-05,0.009815055422109215,4.5567564981752184e-05,0.005146894208648474,0.05130176469707626,5.79457681617543,0.05130176469707626,5.79457681617543,-0.00034683892930542637,-0.043814132156233296,-0.0002872377588837294,-0.036285065096915856,-0.10400025659957401,-13.137743782282572,-0.10400025659957401,-13.137743782282572,0.0003538266231923881,0.045200343934574616,0.00042878512212274345,0.05477607880127866,-0.11149557705722646,-14.243242593506798,-0.11149557705722646,-14.243242593506798,7.074186907574109e-05,0.007789254968990776,8.465891058162534e-05,0.009321634394636085,-0.02091467551874615,-2.302875826404881,-0.02091467551874615,-2.302875826404881
0027_SVD,999441,6036,3706,4 user sample,SVD,0.8739489866255383,-0.0004475679450445247,0.8739060498817708,-0.0004905046888120658,0.9271121773062448,0.05271562273566188,0.9271121773062448,0.05271562273566188,0.7940175013564105,0.0003306298936985863,0.7940843852799078,0.0003975138171958825,0.6792276372023843,-0.11445923426032754,0.6792276372023843,-0.11445923426032754,0.7854521270159797,0.7855208551919736,0.6847649650596168,0.6847649650596168,0.9097204787759076,0.9097363273888452,0.8858214656511265,0.8858214656511265,123.54001784324646,123.54001784324646,123.54001784324646,123.54001784324646,42.524595499038696,73.19388680458069,79.7418893814087,79.75086092948915,200041.8,199888.2,153.6,153.6,-0.01139201970763426,-1.2867380620735873,-0.011434956451401801,-1.2915878028469614,0.04177117097307226,4.718088360786136,0.04177117097307226,4.718088360786136,0.002403215653657531,0.30358416934379656,0.0024700995771548273,0.31203322397877203,-0.11238664850036861,-14.197147591973755,-0.11238664850036861,-14.197147591973755,0.0026558197477526413,0.33927341290364804,0.0027245479237465453,0.34805324175002433,-0.0980313422086102,-12.523224917950403,-0.0980313422086102,-12.523224917950403,0.001522334571278372,0.1676214140044939,0.0015381831842160576,0.16936647514988584,-0.02237667855350267,-2.463854247698276,-0.02237667855350267,-2.463854247698276
0028_KNNBaseline_item_msd,999352,6036,3706,4 user sample,KNNBaseline_item_msd,0.8852781951936152,4.888607130293377e-05,0.885247051537761,1.774241544871824e-05,0.9198071899676792,0.03457788084536684,0.9198071899676792,0.03457788084536684,0.7916450926086108,-0.0004897884856213119,0.7916628514333238,-0.000472029660908313,0.7520475171562133,-0.040087363938018816,0.7520475171562133,-0.040087363938018816,0.7832548350528808,0.7832744366162256,0.7591688091437209,0.7591688091437209,0.908134526625236,0.9081409789844996,0.8984049857047596,0.8984049857047596,33.81534328460693,33.81534328460693,33.81534328460693,33.81534328460693,247.32369923591614,444.28247570991516,447.6462585926056,447.65556149482734,200041.8,199870.4,171.4,171.4,-6.281113955741713e-05,-0.007094570239953391,-9.395479541163265e-05,-0.010612271965213308,0.0344661836345066,3.8929839901187453,0.0344661836345066,3.8929839901187453,3.080690585788304e-05,0.003891656127773681,4.856573057088198e-05,0.006135024524951305,-0.03956676854653962,-4.998238316456651,-0.03956676854653962,-4.998238316456651,0.00045852778465382826,0.05857561927623052,0.0004781293479986237,0.06107966319708143,-0.023627498124506152,-3.0183456290130573,-0.023627498124506152,-3.0183456290130573,-6.361757939321588e-05,-0.007004812749196941,-5.7165220129551386e-05,-0.006294355531811272,-0.009793158499869614,-1.0783063764621703,-0.009793158499869614,-1.0783063764621703
0028_SVD,999352,6036,3706,4 user sample,SVD,0.8737152878754431,-0.0006812666951397928,0.8736876306211299,-0.0007089239494529886,0.904300246916962,0.029903692346379133,0.904300246916962,0.029903692346379133,0.7932417331016652,-0.0004451383610466486,0.7932727259838783,-0.0004141454788335608,0.7254706985454296,-0.06821617291728233,0.7254706985454296,-0.06821617291728233,0.7849903929046741,0.785041743661767,0.7067285498073639,0.7067285498073639,0.9092941439196046,0.9093104944621596,0.8846344282072437,0.8846344282072437,116.03531050682068,116.03531050682068,116.03531050682068,116.03531050682068,37.899487495422356,73.83657469749451,84.43305854797363,84.43948903083802,200041.8,199870.4,171.4,171.4,-0.011625718457729528,-1.3131345294712944,-0.011653375712042724,-1.3162584392546832,0.018959240583789394,2.1414619280217355,0.018959240583789394,2.1414619280217355,0.0016274473989122962,0.20558590569996285,0.001658440281125384,0.2095010551323122,-0.06614358715732338,-8.355532277768917,-0.06614358715732338,-8.355532277768917,0.002194085636447074,0.28028819452456427,0.0022454363935400234,0.28684810757169543,-0.07606775746086314,-9.717439486438243,-0.07606775746086314,-9.717439486438243,0.0010959997149754264,0.12067847990762719,0.0011123502575304256,0.12247880758494462,-0.023563715997385493,-2.5945567217627206,-0.023563715997385493,-2.5945567217627206
0029_KNNBaseline_item_msd,999675,6036,3706,4 user sample,KNNBaseline_item_msd,0.8852214707826903,-7.838339621923929e-06,0.8850336415201472,-0.0001956676021650505,1.184422764059689,0.2991934549373767,1.184422764059689,0.2991934549373767,0.7914553674221292,-0.0006795136721029492,0.7914405860670952,-0.0006942950271369153,0.812922894433114,0.02078801333888192,0.812922894433114,0.02078801333888192,0.7836854664784931,0.7836897314815815,0.7777449575510845,0.7777449575510845,0.9082976720545181,0.9083172458303777,0.8787836197901887,0.8787836197901887,30.541056489944463,30.541056489944463,30.541056489944463,30.541056489944463,245.3840895652771,447.805322265625,451.0535325527191,451.0575177669525,200041.8,199935.0,106.8,106.8,-0.00011953555048227482,-0.013501639439175718,-0.0003073648130254014,-0.03471711022382414,0.29908175772651635,33.78153226689757,0.29908175772651635,33.78153226689757,-0.00015891828062375435,-0.020075216364074982,-0.00017369963565772029,-0.021942458441552633,0.02130860873036111,2.6917918379207197,0.02130860873036111,2.6917918379207197,0.0008891592102661106,0.11358755809273868,0.0008934242133544767,0.11413240009681636,-0.005051349717142495,-0.6452955475442269,-0.005051349717142495,-0.6452955475442269,9.952784988886965e-05,0.010958825507844761,0.00011910162574846339,0.013114057379270332,-0.02941452441444048,-3.2387782998830916,-0.02941452441444048,-3.2387782998830916
