,mae increase,rmse increase,precision10t4 decrease,recall10t4 decrease,ndcg10 decrease,num_ratings,num_users,fit_time,test_time
46,-0.0006456648973991452,-0.0015088400486472642,-0.0023756957420315583,-0.0008100109061675576,-0.00011927213416262905,99973,942,5.72267484664917,0.3774421215057373
47,-0.0009830126844828646,-0.0002984681707763892,-0.0011984106265534589,-0.0049133703040605825,0.0018544113670135864,99975,942,5.665086841583252,0.2862701892852783
48,5.4377430166452356e-05,0.00020267266737261647,0.0004065909508066401,0.0029444359473659865,-0.0015399845815099455,99934,942,5.7026020050048825,0.4035767078399658
49,-0.0010592927960481058,-0.0011241982094620795,-0.0016949452331883608,0.0007715616221543597,0.003046324359645247,99785,942,5.578006267547607,0.2700683116912842
50,0.0011046629783546535,0.0017706911555740446,-0.005143321191345973,0.004860220934710058,0.00923608970528278,99976,942,5.618070650100708,0.2668467044830322
51,-0.0005604125884846045,-0.0001647233409265425,-0.0046265694973584015,0.003413415649004048,0.0026945618006273264,99977,942,5.712990856170654,0.275282621383667
52,0.0004906243124446208,0.0006349572209343179,-0.0024596436753960838,-0.0017891047427069928,0.0031992293873094324,99944,942,5.342173051834107,0.2660661220550537
53,-0.0006746253301674887,-0.0005380802874573876,-0.0010607567708649235,0.0020289546563588834,0.005849944199328605,99972,942,5.67125940322876,0.2936054229736328
54,0.001303095151492517,0.001586148753223493,-0.002390964751179503,-5.665309493807502e-06,-0.004214322880377264,99935,942,5.6025594711303714,0.4302241802215576
55,0.00042011729963808975,0.00111613608791028,0.003208844476712991,0.004631513025725009,0.0030948782217666837,99979,942,6.013222122192383,0.5115478515625
56,-0.0009877313568118495,-0.000499745721832423,-0.00305881530828378,0.003162972311352097,0.0044236517678386544,99813,942,5.761143970489502,0.4397716045379639
57,-0.0006890739091014453,-0.0009391968084130342,-0.00046298692578838896,0.00437223038730411,0.009594199512828916,99894,942,5.747778749465942,0.3481636047363281
58,-0.000658800569947271,-0.00023355808279834633,-0.004226776611791827,-0.004604022530279139,0.0014064500809248814,99846,942,5.720340394973755,0.323945140838623
59,-0.00025843337326847404,-0.0004532673624376704,-0.000995565622064154,0.006219180580422701,0.006991148924608059,99618,942,5.6054847717285154,0.33193511962890626
60,-0.0007510834176240877,-0.0002941685797418492,-0.002487262304955662,0.001071345776567978,0.00027431316272352735,99792,942,5.729936981201172,0.34021501541137694
61,-0.00013052334560981205,0.0004604339095255483,-8.697572638494133e-05,-0.0034806578527080134,0.000782245733782827,99979,942,5.396179819107056,0.5093071937561036
62,0.0010314614807251932,0.0015893132266567855,-0.0028915555469404275,0.0014093418213873554,0.00772460225326832,99768,942,5.569679117202758,0.34009566307067873
63,-0.0009595179576847856,-0.0008978543133391081,-0.0002993289638465457,0.0005907720734334432,-0.004065680065803989,99907,942,5.688706970214843,0.33041019439697267
64,-0.001405516219679992,-0.0030571325742128064,-0.0005919042895223825,-6.099309274387732e-05,0.0022774508439169505,99800,942,5.607595157623291,0.30902786254882814
65,7.219081372955571e-05,0.00010679387577194888,-0.0018598942638810012,0.0027911806213269386,0.008777770326956258,99920,942,5.7656485080719,0.3778130531311035
66,-0.0011211390652927644,-0.0010634248834865412,0.001080042362663458,-0.0009152295318748949,0.002005073463219764,99962,942,5.706283235549927,0.27903013229370116
67,0.0008177195592190545,0.0015573808660009902,-0.00159831582915837,0.0011233541748109643,0.004366831964397466,99970,942,5.62197470664978,0.3854523658752441
68,-0.00024590727776896415,-0.0003943830248889224,-0.002750027047272785,0.00544653355041036,0.0035300301440086557,99966,942,5.725465393066406,0.3188936233520508
69,-0.0006576941062053088,0.00012479970157230902,-0.005221320028002019,0.0028881414730459465,-0.00011314439735476967,99935,942,5.760257720947266,0.2937443733215332
70,-0.00010489565871907303,-0.0002035168213075922,-0.003866927058810865,0.0025768342529045585,0.008094367275401027,99869,942,5.7867615699768065,0.49125351905822756
71,-0.0019496337577740164,-0.001514549480446048,-0.00015854627721245684,0.0050149842664985456,0.0005322587844612814,99962,942,5.581372165679932,0.30552921295166013
72,-0.0006514170151603604,-0.0008187157066325002,0.001081121006072161,-0.004034553125217555,-0.0028710747631180977,99863,942,5.606545639038086,0.24315977096557617
73,-0.000829353711394254,-0.0005473938606390671,-0.006069824189898099,-0.0009537435485871271,-0.0046867973617370495,99934,942,5.415421104431152,0.3347487449645996
74,-0.0010880289095361872,-0.0013265025065251068,0.0006122071206231539,0.0006457469268946192,0.00070919012033821,99961,942,5.64173698425293,0.3364077091217041
75,-0.0015912067266877772,-0.0013924461796530618,-0.0005385542899665197,0.003808942302493068,0.007237245155762628,99921,942,5.4974113464355465,0.25527095794677734
76,-0.001261989462317037,-0.002083476255550165,-0.0013769727873952364,0.0008672502531334447,0.002150522935943755,99918,942,5.545436000823974,0.478287410736084
77,-0.0016498808050315894,-0.0014169068653362427,-0.00429035845759862,-0.004090185288735004,0.001193866545012079,99928,942,5.594583940505982,0.2897928714752197
78,-0.001619856199078562,-0.0010904786284902102,-0.004886383842343411,-0.00024194533577787114,0.00601646699939129,99979,942,5.644443798065185,0.41927485466003417
79,0.00044601017369416684,0.0008722125965237026,-0.002305474819715325,-0.0024175002978272797,-0.008875382195509984,99945,942,5.785570383071899,0.34312024116516116
80,0.00032979237675268003,0.0006382584344800657,-0.0009963748392862737,0.00031042502799749627,0.0031788386835325255,99971,942,5.580907964706421,0.31598520278930664
81,-0.0013417550024971137,-0.000998850413038821,-0.0010416008784313036,0.005000914508850485,0.005116178808201255,99942,942,5.908858060836792,0.6592826843261719
82,-0.0006788330733461523,-0.000922401045088006,-0.002863688692916866,-0.0018645175641954226,0.004346049240435246,99832,942,5.951625156402588,0.5455142498016358
83,-0.00114679460673206,-0.0004162473490433305,-0.0032637651952091007,-2.575929576559277e-05,0.001331615197900038,99845,942,5.68908543586731,0.3869935512542725
84,-0.001490948611847731,-0.0016776960920186212,-0.0029341823618261875,-0.002235044741698111,0.004451879351480059,99932,942,5.507067537307739,0.3397237777709961
85,-0.0005675674783829354,-0.0004736251671406677,-0.0031589887520174775,0.00283860847322831,0.006946601451448764,99712,942,5.648903274536133,0.660725212097168
86,-8.37365633753473e-05,-0.0001391286021952265,0.0010223733640950528,-0.0006847389782956848,0.004689751890063487,99977,942,5.87900595664978,0.40323548316955565
87,-0.00019534549507049803,-0.0005690378435125876,-0.004777655091429023,0.0018308216862452653,-0.0008458120304875028,99789,942,5.463599300384521,0.26387872695922854
88,-0.0020020948591689125,-0.0017838476271295756,-0.004621127288177318,-0.0011595273445082488,-0.0017555748830121454,99979,942,5.52675428390503,0.38025197982788084
89,-0.0006548844423932554,-0.0007615936044792493,-0.003631761018550894,0.0034650013035125715,0.0025819490749249274,99924,942,5.738647747039795,0.3446073532104492
90,-0.002158434328433545,-0.002607274753981592,-0.00360473795802263,0.00024351792972682196,0.00946043940024155,99700,942,5.717356872558594,0.27573590278625487
91,-0.002288662109642736,-0.0023205168102448104,-0.0008786236986719764,-0.002865192172521347,-0.0022622473040294633,99902,942,5.7662286281585695,0.2610011100769043
92,0.0005089178118860005,0.0007052723704180641,-0.0023802010181872557,0.0009405537748107817,0.0026206321661195187,99612,942,5.9350861549377445,0.40258183479309084
93,0.00029413673175548993,0.001032570479491457,-0.004774528345276585,0.001062504904631778,-0.0012930873937482268,99980,942,5.436773872375488,0.3054839611053467
94,0.0013810838236147926,0.0011235675779422971,-0.005396424990003479,0.001490638971121394,0.006571476959418288,99600,942,5.584724044799804,0.28019261360168457
95,-0.0006958790536580883,-0.0007355821289974918,-0.0031683660435767314,0.00046112194061742606,0.002742413774819874,99722,942,5.639155864715576,0.37421789169311526
96,-0.001195848633514962,-0.001410881458555946,-0.0040591594517644936,0.0005486235171562881,0.005970826106159066,99944,942,5.494608449935913,0.2611379623413086
97,-0.0011066594248196893,-0.0013087831375623304,0.0019475719273893688,-0.002252559932360676,0.0029402678760421797,99937,942,5.715227174758911,0.3314064979553223
98,-0.0006706166221259746,-0.000429074992313927,-0.0016157174099521443,0.0010628778398450445,0.0016857992076569905,99973,942,5.616137409210205,0.3352363586425781
99,-0.0012606708512360454,-0.002068795453588179,-0.0053520856057232,0.0003905495703457329,-0.0056464781508973605,99864,942,5.448076152801514,0.39771666526794436
100,-0.0009111966119834669,-0.0009445393417198966,-0.0019377879521300656,-0.00010815509965461656,-0.009781925321882379,99941,942,5.636582899093628,0.2875674247741699
101,-0.001617630675052939,-0.0010886158078710073,-0.00036414764861181226,-0.00266749211465539,-0.0005370870418760498,99933,942,5.906612348556519,0.39685635566711425
102,0.0012058120044979859,0.0013573398949543458,-0.0014171609518054407,-0.0019322072100873555,-0.0012929012045559407,99784,942,5.490056800842285,0.3760838508605957
103,-0.0009569199589497535,-0.0010820180968297288,-0.0020855712852808628,0.005127673736124383,0.0020958721174187955,99971,942,5.756369733810425,0.24980058670043945
104,-0.0021829298698593513,-0.002157315994343434,-0.009272798607651622,-0.0026007939233708144,0.00010701443543437161,99889,942,5.749160480499268,0.34235730171203616
105,-0.00039440859190253974,-0.0006235046064364536,-0.0010756365811533941,-9.242943767029388e-05,0.004746535413787778,99977,942,5.973684310913086,0.3878591537475586
106,-0.0014309202612385885,-0.0016729481743732455,-0.0028199185446359243,0.0008224759466003984,0.0007174225243159471,99936,942,5.343153429031372,0.3314974784851074
107,-0.00013648946208244528,0.0002567664341092124,-0.006791645326427176,-0.001464255572115547,0.0037385467010718765,99978,942,5.72797040939331,0.30747027397155763
108,-5.180826247352943e-05,0.00021605428112125846,-0.003327183031265113,0.00039774528775671225,0.004961512529674805,99967,942,5.588510751724243,0.2637439250946045
109,-0.000326555925180827,-0.00047133674128618797,-0.004447326817204722,0.004158576346932952,0.006377332111196954,99766,942,5.915700769424438,0.31364998817443845
110,-0.0005949759652111863,-0.00033225890707089256,-0.0002507079200121387,0.0003305767997932585,0.0012840315682645098,99867,942,5.615474843978882,0.3572277069091797
111,-0.0010607294900963904,-0.0008872971245869055,-0.003491060544405178,-0.00011416827378069039,-0.0034298944025640266,99976,942,5.893731737136841,0.47121968269348147
112,-0.0010808747690149723,-0.0007046447019580793,-0.003182121558615525,0.005971811390344972,0.005950591839429031,99954,942,5.936762189865112,0.31481204032897947
113,-0.0012780558215397253,-0.0011052338336623446,-0.0012020750767138821,-6.633869703720485e-05,0.003463597411932362,99949,942,5.6737524509429935,0.28015599250793455
114,-0.0012128565749062181,-0.0006551392407381229,-0.0059684799196035865,-0.0009715935230676376,0.007455677313666476,99952,942,5.749539995193482,0.2942505359649658
115,-0.0006638158950917905,-0.0004884976578837241,-0.004744475291222128,0.0014676074518332194,0.006300858102534557,99908,942,5.6597284317016605,0.3373366355895996
116,0.0006720695979461899,0.0010117414359094301,-0.002503866092214313,6.686532666111411e-05,0.00784229000746528,99857,942,5.737506437301636,0.35518975257873536
117,-0.0019911604227417223,-0.001717832277810194,-0.0025327169677877848,0.0012357184259967346,0.009346112780287186,99914,942,5.593043947219849,0.31247773170471194
118,0.000995967612188453,0.0018352362766068664,-0.0020583020930279305,0.003280659806120967,0.0013315368222647228,99929,942,5.732499074935913,0.27386951446533203
119,-0.00040405563015866175,-0.000526205348980624,-0.00032716154676437625,-0.0001599123503228106,0.0037175660429071833,99819,942,5.697611379623413,0.29149980545043946
120,0.0007285999749239158,0.0012610628035478744,-0.002408421692286389,0.0019807754838595537,-0.0020528017732823756,99974,942,5.565537786483764,0.29558815956115725
121,-0.0018546543240101077,-0.0016230421620698765,-0.0019747728096687345,-0.0030238391050916857,0.0034918441973821324,99926,942,5.495644855499267,0.35631327629089354
122,-0.00036852392231601083,-0.000735850093988466,-0.004990514554968795,-0.0005810874645360009,-0.0006368774815879163,99939,942,5.9237316131591795,0.36135497093200686
123,0.0009120216835833972,0.001094381596566607,0.00025944932244625907,0.0034036353704693934,0.0050728324203741515,99946,942,5.610741758346558,0.31447606086730956
124,0.00029204349634015525,0.0003000211328423319,-0.00421273390325283,0.004245732757555687,0.006229231756753828,99976,942,5.542232894897461,0.32703404426574706
125,-0.0015484805351704267,-0.001565027805101038,-0.006393316810075822,-0.002038851724188051,0.0024596197010494647,99818,942,5.9319642066955565,0.33457722663879397
126,-0.00047473490892979697,-0.00041426707727520995,0.0007828104411052861,0.0023476349903643334,0.006539375899135114,99955,942,5.523266315460205,0.3401370048522949
127,-0.0005031845561976889,-0.0009467152840861859,-0.005152256120226184,0.0012465864420734274,0.002366899144939816,99977,942,5.6061234951019285,0.448410701751709
128,-0.0005861732788745577,-0.0006416936597473111,-0.0031873392269190504,0.0005895746968773707,0.0020754912045286567,99816,942,5.561363267898559,0.3300577163696289
129,0.00033198845983040126,0.00052162264828437,-0.004983634753512267,-0.0018832254060586195,-0.00017528710611358633,99970,942,5.815141487121582,0.2613724708557129
130,-0.0010127851835186608,-0.0005484175842506156,9.492096916208226e-05,0.0030574128089067565,0.00168429899638034,99647,942,5.2131328105926515,0.4006901741027832
131,-0.0014333876622611985,-0.0012108690505685527,-0.0064127376604886654,0.0003828558857189579,0.00604577881879742,99970,942,5.546003246307373,0.26931962966918943
132,0.0006830106190940377,0.0003143840174869572,-0.0035888367674530297,-0.0005930284662904461,0.0016437962768148795,99978,942,5.80989408493042,0.42811875343322753
133,0.0006173505833945159,0.0008557498206345215,-0.00155669376756995,0.0007959558150499313,0.00010216706393118002,99974,942,5.584411191940307,0.3509174346923828
134,-0.0003695002325870833,-0.00022404585286073253,-0.0022370478062216925,-0.00486705594135306,0.003815164903176349,99975,942,5.816558790206909,0.36235756874084474
135,-0.00010131264413593133,-0.0005091682562105015,-0.0006404208400945244,-0.0008594714429537853,-0.004085801272851519,99945,942,5.467602634429932,0.3769974708557129
136,-0.00135309298188091,-0.0015946234779606883,-0.00468986566480778,0.003375814974942437,0.003362849551527103,99965,942,5.4573554515838625,0.28176465034484866
137,0.0013004590980276731,0.0011884736190392875,-0.0030637191938355235,0.001605078783757763,0.006416411467875305,99953,942,5.46275224685669,0.32570276260375974
138,-0.0011495959150528146,-0.0009275623889456464,-0.004916490823414499,0.0025874645996621926,-2.625662702082643e-05,99949,942,5.548119258880615,0.39748072624206543
139,-0.0010298085645802368,-0.0007840066820407054,-0.004303002724327709,-0.003667408215528134,0.004276204598757105,99976,942,5.6649088859558105,0.352583122253418
140,-0.0006472705364962694,-0.0003659350155705843,-0.0005530931143327145,0.002384931477989516,0.003993804026258152,99979,942,5.422290372848511,0.42069339752197266
141,-0.00010604471272424032,-8.631240778278482e-05,0.0011015650833924306,0.0028782250559959976,0.004531925378994828,99893,942,6.109094667434692,0.2561081886291504
142,0.0006391047395308824,0.000995436836857766,-0.004962328460608845,8.040621788474311e-05,0.006949459945188696,99967,942,5.718778371810913,0.35631575584411623
143,-0.0008537239366833704,-0.0008331419863985001,-0.0033998920500987184,0.0027779165019639618,-0.000496199457436397,99980,942,5.491759443283081,0.4626323699951172
144,-0.0020443805147728478,-0.0023338778229234913,-0.005970949120823632,-0.004121911818127988,-0.0006851559543799013,99794,942,5.533758878707886,0.3362391471862793
145,-0.0035677374918556826,-0.004224636925583725,-0.004775151997038818,0.0006100101133582059,0.006463172888360513,99684,942,5.701581048965454,0.3393435001373291
146,-0.000976884195329597,-0.0011888519657057284,-0.0035124984783251323,0.0040354349204529405,0.0006730931638896376,99971,942,5.500047445297241,0.27710709571838377
147,0.00014259879711475687,-6.345713352795546e-05,-2.7584007874947858e-05,0.004604299837949577,0.006591019434865064,99980,942,5.2555805206298825,0.24568448066711426
148,2.8278456696284593e-05,-0.0004321918996517127,-0.0004414469962170653,-0.0023802464594718242,-0.004116822684712473,99935,942,5.475339889526367,0.2619277000427246
149,0.0013386164511947074,0.0016028374132964762,-0.0032335473386116975,-0.00027616295874716146,0.006149813319515696,99964,942,5.696144056320191,0.23900184631347657
150,-0.0009876849726135895,-0.0004554067069898471,-0.001163739680243081,0.005525129931992168,0.008631507139631678,99968,942,5.966956949234008,0.29811625480651854
151,-0.0019254126866319332,-0.001681743802063096,-0.003933997414972024,-0.002849072333084013,-0.0002277714270002562,99693,942,5.491587448120117,0.3047518730163574
152,-0.0006869399920302888,-0.00014314438951235076,0.0014909923056900531,0.0006389298965666645,0.0029164782127757416,99894,942,5.666611003875732,0.2916883945465088
153,-0.0023584090950969916,-0.0019848869563412475,0.0009406972324890184,0.00025238558320866966,-0.0002353415603860709,99977,942,5.668993902206421,0.39090332984924314
154,-0.001007728403174979,-0.001557254037059641,-0.00869951534858815,-0.0010133488921564848,-0.0004450743484901709,99949,942,5.610710382461548,0.3242801666259766
155,9.019319120517899e-05,0.0007897706893059686,-1.8042522886840828e-07,0.004470171099146547,-0.0011518651625606058,99978,942,5.635437250137329,0.32640876770019533
156,0.00017041732196776405,0.00038423843505752675,-0.00197322367902375,-0.0031783787562778,-3.391501391125651e-05,99963,942,5.746503448486328,0.45206851959228517
157,-0.0004304734418942857,0.0005161816912110373,-0.007302537251559271,-0.0006369971595146517,0.0003525165771162131,99949,942,5.640092039108277,0.34996747970581055
158,6.357149880953372e-05,0.0003591655759992429,-0.0032530183410702795,0.0024372010781001374,0.009229999741174999,99827,942,5.766361331939697,0.3216123580932617
159,-0.001186852095677815,-0.0014326383895860717,-0.003881783821767071,-0.001366077170297797,0.004972866159868694,99893,942,5.356851482391358,0.32953767776489257
160,3.443225996946353e-05,0.0007818933356666946,-0.0008163436905455068,0.0008243180464655442,0.0062023116533695966,99880,942,5.7031644821167,0.29024806022644045
161,0.0004982640559511031,0.0005932157940284899,-0.005147444910774346,0.0017824126791454176,0.0013607565957786116,99942,942,5.708786964416504,0.3636639595031738
162,0.0011583268847462636,0.0006672359058413901,-0.0005134727027531483,-0.00029279605247489737,0.005402237203355309,99958,942,5.807890462875366,0.34406290054321287
163,-0.0012297689692664093,-0.0014455075161556863,-0.006940465455326339,0.00036431256843894033,0.0057050127196554,99977,942,5.848665428161621,0.42429404258728026
164,-0.0005184029935046963,-0.0005914312969670377,-0.00046301283979532926,-0.0007340927608269765,0.0035781478812004774,99937,942,5.624579238891601,0.2843601226806641
165,0.00047716679881948387,0.0001306771758704528,-0.0008992721809940596,0.0014419814183627144,0.004123282406978679,99970,942,5.7026286125183105,0.35614261627197263
166,-0.0007283423931601085,-0.0003805397949131484,-0.001519200557520639,0.0021864323792872287,0.003241728957680823,99980,942,6.405444478988647,0.31230759620666504
167,-0.001283835005319367,-0.0007762426794183375,-0.0069659625491526045,-0.002588855737685525,0.004379208226096276,99931,942,5.614432668685913,0.31786441802978516
168,-0.0027365702252121205,-0.002976419060069291,-0.006626326401825144,0.0006517072700585325,0.003472228972961844,99931,942,5.681469869613648,0.3328391551971436
169,0.00041419203770032276,0.0007392086873897474,-0.0032560774109775537,0.0027339290320859133,0.005821046710053568,99963,942,5.771396827697754,0.32522945404052733
170,-0.0018337688067102675,-0.0020199548275764423,-0.006607876434393978,-0.0005186321444972664,0.009254772168922454,99978,942,5.745310497283936,0.3129533290863037
171,0.000799246061631953,0.0015253373246019164,-0.0033430815104421585,0.0002996898552447558,-0.0009172742023302316,99972,942,5.736623668670655,0.3384652614593506
172,-0.001107264955770626,-0.0009748025062378263,-0.0022832047676026868,-0.0014351167911818008,0.00010935098425779444,99973,942,5.392375802993774,0.45981502532958984
173,-1.7693792841777523e-05,0.00028950007547656753,-0.002347177575996451,0.0008314422869862281,0.007540278855053928,99957,942,5.539552211761475,0.27158637046813966
174,0.0009226200584149247,0.001693078129155423,-0.0020785954971533904,-0.0003130456730884301,0.007298184917378769,99823,942,5.7183812141418455,0.3306382179260254
175,-0.0007883780378139527,0.0003061418086911516,-0.0025254895363326924,-0.0015930402993497572,0.003293160320802735,99962,942,5.343358659744263,0.2857351303100586
176,-2.292964222261329e-05,0.0004999425998761797,-0.000954916292154051,-0.0025995203916394094,-0.0006900418341584391,99937,942,5.70207986831665,0.3056046962738037
177,0.0025198871352658525,0.002179871360411534,0.002645292956420242,-0.0006976314621963131,0.0036791214097671165,99885,942,5.7149131298065186,0.3009530544281006
178,-0.000979911107632292,-0.0005398752346715829,-0.0038258514640323593,0.0018312947472767793,0.003338747537181108,99727,942,5.689557456970215,0.3310523986816406
179,-0.0013841272557789663,-0.0015852341315084617,0.0012323131828888556,-0.0006262122262795655,-0.001414001036558199,99958,942,5.843669319152832,0.31135268211364747
180,-0.002024382623741272,-0.002504292572875433,-0.0038634662016183707,0.0022071609544073723,0.004549874672143961,99937,942,5.289136552810669,0.2973285675048828
181,0.00035240254196677867,0.0004929865384551979,-0.003491074840443309,0.003883254985697915,0.004644471279301898,99565,942,5.744035243988037,0.48170809745788573
182,0.001521258696394856,0.0022516788507095375,0.00017803804682881008,0.0013369174490702185,-0.005229293453451467,99972,942,5.6539514541625975,0.26220049858093264
183,-0.0006730357563500267,-0.0006084452297995258,-0.005197223748322988,0.0013790523962640688,0.0036648727138098858,99947,942,5.817942476272583,0.34464354515075685
